Genero,Peso,Altura
Hombre,90,172
Hombre,75,169
Hombre,66,160
Hombre,78,166
Hombre,82,177
Hombre,76,172
Mujer,62,158
Hombre,74,168
Hombre,98,187
Mujer,64,163
Mujer,58,157
Mujer,68,169
Hombre,76,168
Hombre,95,189
Hombre,80,173
Mujer,57,157
Mujer,66,165
Hombre,93,174
Hombre,82,171
Hombre,84,175
Hombre,84,175
Hombre,74,172
Mujer,53,153
Hombre,91,182
Mujer,64,162
Mujer,61,165
Mujer,60,164
Mujer,58,159
Mujer,54,155
Mujer,77,175
Mujer,63,165
Mujer,59,157
Mujer,67,164
Hombre,95,183
Hombre,69,164
Mujer,58,158
Hombre,82,174
Mujer,75,167
Hombre,98,188
Hombre,92,179
Hombre,81,177
Hombre,93,179
Hombre,84,174
Mujer,59,163
Mujer,56,156
Mujer,51,151
Hombre,87,179
Hombre,100,192
Mujer,44,151
Hombre,83,175
Mujer,44,152
Mujer,50,154
Mujer,68,172
Hombre,85,181
Mujer,64,165
Mujer,76,171
Mujer,59,149
Mujer,64,163
Hombre,66,161
Hombre,85,173
Mujer,60,162
Mujer,75,174
Hombre,100,186
Mujer,63,158
Mujer,68,173
Mujer,59,169
Hombre,94,178
Mujer,78,165
Mujer,65,162
Hombre,77,170
Hombre,100,189
Hombre,70,166
Mujer,68,161
Hombre,73,164
Hombre,84,181
Hombre,86,180
Mujer,80,177
Mujer,51,152
Hombre,72,156
Mujer,75,168
Hombre,82,178
Mujer,60,159
Mujer,61,163
Hombre,94,174
Mujer,71,165
Hombre,92,182
Mujer,58,162
Hombre,75,168
Hombre,112,191
Mujer,55,162
Mujer,64,167
Hombre,88,178
Mujer,60,159
Mujer,62,163
Hombre,80,172
Mujer,62,158
Mujer,78,180
Hombre,88,175
Hombre,93,175
Mujer,59,159
Hombre,94,180
Hombre,80,174
Mujer,42,145
Mujer,60,158
Mujer,71,170
Mujer,72,167
Mujer,60,163
Mujer,80,169
Hombre,88,177
Mujer,59,154
Mujer,57,162
Hombre,90,183
Mujer,54,153
Hombre,90,172
Mujer,63,155
Mujer,56,159
Hombre,81,171
Hombre,76,172
Mujer,49,153
Hombre,90,183
Mujer,61,156
Hombre,73,167
Mujer,73,168
Hombre,73,173
Hombre,75,170
Mujer,71,175
Hombre,77,171
Mujer,55,164
Mujer,62,160
Mujer,52,158
Mujer,49,153
Hombre,96,194
Mujer,53,162
Hombre,94,180
Mujer,76,174
Mujer,82,179
Mujer,45,147
Mujer,57,154
Mujer,64,163
Hombre,93,180
Mujer,73,171
Mujer,64,159
Hombre,96,188
Hombre,79,168
Mujer,68,167
Hombre,93,180
Mujer,55,158
Hombre,80,175
Hombre,92,182
Mujer,55,167
Hombre,80,180
Hombre,71,161
Hombre,87,180
Hombre,84,167
Hombre,95,188
Hombre,78,175
Hombre,50,152
Hombre,71,167
Hombre,93,181
Hombre,80,168
Hombre,81,169
Hombre,72,166
Mujer,68,172
Mujer,63,158
Hombre,75,169
Hombre,95,181
Hombre,70,161
Hombre,79,176
Hombre,89,177
Hombre,90,175
Hombre,71,167
Mujer,65,158
Hombre,90,182
Hombre,94,181
Mujer,73,170
Hombre,100,189
Hombre,87,173
Hombre,93,176
Hombre,92,184
Hombre,80,165
Hombre,78,171
Mujer,60,157
Hombre,77,167
Hombre,88,180
Hombre,86,172
Mujer,56,153
Hombre,97,185
Mujer,51,152
Mujer,56,160
Mujer,72,168
Mujer,61,160
Hombre,101,181
Mujer,61,161
Mujer,70,172
Mujer,50,147
Hombre,87,173
Hombre,74,174
Mujer,66,170
Hombre,79,172
Hombre,66,165
Mujer,43,145
Mujer,57,157
Mujer,64,159
Mujer,56,155
Mujer,60,152
Hombre,90,177
Hombre,70,166
Hombre,74,160
Hombre,73,160
Mujer,65,157
Hombre,81,175
Mujer,39,147
Hombre,105,192
Hombre,98,185
Hombre,69,160
Hombre,79,174
Mujer,72,166
Mujer,59,156
Mujer,77,175
Hombre,84,168
Mujer,64,169
Hombre,81,168
Mujer,53,155
Hombre,85,177
Hombre,89,178
Hombre,100,185
Hombre,92,176
Mujer,62,160
Hombre,83,177
Hombre,75,170
Mujer,65,166
Hombre,80,171
